Heartbound Loop,ハートバウンド・ループ
Hinekora's Sight,ヒネコラの視界
Hyperboreus,Hyperboreus
Hyrri's Truth,Hyrri's Truth
Icefang Orbit,アイスファングの軌道
Immortal Flesh,Immortal Flesh
Impresence,Impresence
Impossible Escape,Impossible Escape
Kaom's Sign,Kaom's Sign
Kaom's Way,Kaom's Way
Karui Charge,Karui Charge
Karui Ward,Karui Ward
Kikazaru,Kikazaru
Le Heup of All,Le Heup of All
Lori's Lantern,Lori's Lantern
Malachai's Artifice,Malachai's Artifice
Maligaro's Cruelty,Maligaro's Cruelty
Maligaro's Restraint,Maligaro's Restraint
Mark of Submission,Mark of Submission
Mark of the Elder,Mark of the Elder
Mark of the Shaper,Mark of the Shaper
Marylene's Fallacy,Marylene's Fallacy
Meginord's Girdle,メギノルドのベルト
Ming's Heart,ミンの心臓
Mokou's Embrace,Mokou's Embrace
Mutewind Seal,Mutewind Seal
Natural Hierarchy,Natural Hierarchy
Ngamahu's Sign,ナマフの印
Ngamahu Tiki,Ngamahu Tiki
Night's Hold,Night's Hold
Perandus Blazon,Perandus Blazon
Perandus Signet,Perandus Signet
Perquil's Toe,Perquil's Toe
Perseverance,Perseverance
Praxis,Praxis
Precursor's Emblem,Precursor's Emblem
Presence of Chayula,Presence of Chayula
Prismweave,Prismweave
Putembo's Meadow,Putembo's Meadow
Putembo's Mountain,Putembo's Mountain
Putembo's Valley,Putembo's Valley
Pyre,Pyre
Rashkaldor's Patience,Rashkaldor's Patience
Redblade Band,Redblade Band
Rigwald's Crest,Rigwald's Crest
Rigwald's Curse,Rigwald's Curse
Romira's Banquet,Romira's Banquet
Ryslatha's Coil,リスラーサのコイル
Sacrificial Heart,生贄の心臓
Shaper's Seed,Shaper's Seed
Shavronne's Revelation,Shavronne's Revelation
Sibyl's Lament,Sibyl's Lament
Sidhebreath,Sidhebreath
Siegebreaker,Siegebreaker
Snakepit,スネークピット
Solstice Vigil,Solstice Vigil
Soul Tether,魂を繋ぐ綱
Soulthirst,Soulthirst
Star of Wraeclast,Star of Wraeclast
Stone of Lazhwar,ラズワールの石
Stormfire,ストームファイヤー
String of Servitude,String of Servitude
Sunblast,Sunblast
Talisman of the Victor,Talisman of the Victor
Tasalio's Sign,タサリオの印
Tavukai,Tavukai
Tear of Purity,Tear of Purity
The Anvil,鉄床
The Ascetic,The Ascetic
The Aylardex,The Aylardex
The Effigon,The Effigon
The Flow Untethered,The Flow Untethered
The Halcyon,The Halcyon
The Hungry Loop,The Hungry Loop
The Ignomon,The Ignomon
The Jinxed Juju,The Jinxed Juju
The Magnate,The Magnate
The Nomad,The Nomad
The Pandemonius,パンデモニアス
The Pariah,The Pariah
The Primordial Chain,The Primordial Chain
The Retch,The Retch
The Tactician,The Tactician
The Taming,The Taming
The Warden's Brand,The Warden's Brand
Thief's Torment,泥棒の苦悩
Timeclasp,Timeclasp
Timetwist,Timetwist
Umbilicus Immortalis,不滅の臍帯
Ungil's Harmony,アンギルの調和
Uzaza's Meadow,Uzaza's Meadow
Uzaza's Mountain,Uzaza's Mountain
Uzaza's Valley,Uzaza's Valley
Valako's Sign,Valako's Sign
Valyrium,Valyrium
Venopuncture,ヴェノパンクチャー
Ventor's Gamble,ヴェンターのギャンブル
Victario's Acuity,Victario's Acuity
Vivinsect,Vivinsect
Voice of the Storm,Voice of the Storm
Voideye,Voideye
Voidheart,Voidheart
Voll's Devotion,Voll's Devotion
Warped Timepiece,Warped Timepiece
Winterheart,Winterheart
Winterweave,Winterweave
Wurm's Molt,Wurm's Molt
Xoph's Blood,ゾフの血
Xoph's Heart,Xoph's Heart
Yoke of Suffering,苦痛の頸木
Zerphi's Heart,Zerphi's Heart
Abberath's Hooves,Abberath's Hooves
Abyssus,Abyssus
Aegis Aurora,Aegis Aurora
Ahn's Contempt,Ahn's Contempt
Ahn's Heritage,Ahn's Heritage
Alberon's Warpath,Alberon's Warpath
Allelopathy,Allelopathy
Alpha's Howl,アルファの遠吠え
Ambu's Charge,Ambu's Charge
Apep's Slumber,Apep's Slumber
Apep's Supremacy,アペプの優越性
Architect's Hand,Architect's Hand
Asenath's Chant,Asenath's Chant
Asenath's Gentle Touch,Asenath's Gentle Touch
Asenath's Mark,Asenath's Mark
Ashrend,アッシュレンド
Asphyxia's Wrath,アスフィクシアの憤怒
Atziri's Acuity,アッツィリの鋭敏さ
Atziri's Mirror,Atziri's Mirror
Atziri's Reflection,Atziri's Reflection
Atziri's Splendour,アッツィリの栄耀
Atziri's Step,アッツィリの歩み
Aukuna's Will,Aukuna's Will
Aurseize,オアシーズ
Belly of the Beast,魔獣の腹
Bitterbind Point,Bitterbind Point
Blackgleam,ブラックグリーム
Black Sun Crest,黒い太陽の紋章
Blasphemer's Grasp,Blasphemer's Grasp
Bloodbond,Bloodbond
Bones of Ullr,ウルルの骨
Bramblejack,ブランブルジャック
Breathstealer,Breathstealer
Brinerot Flag,Brinerot Flag
Brinerot Whalers,Brinerot Whalers
Briskwrap,ブリスクラップ
Broadstroke,Broadstroke
Broken Faith,Broken Faith
Bronn's Lithe,Bronn's Lithe
Bubonic Trail,Bubonic Trail
Carcass Jack,Carcass Jack
Chains of Command,Chains of Command
Chalice of Horrors,Chalice of Horrors
Chernobog's Pillar,チェルノボグの柱
Cherrubim's Maleficence,Cherrubim's Maleficence
Chitus' Apex,Chitus' Apex
Cloak of Defiance,反抗のクローク
Cloak of Flame,炎のクローク
Cloak of Tawm'r Isley,Cloak of Tawm'r Isley
Command of the Pit,Command of the Pit
Cospri's Will,コスプリの意志
Cowl of the Ceraunophile,Cowl of the Ceraunophile
Cowl of the Cryophile,Cowl of the Cryophile
Cowl of the Thermophile,Cowl of the Thermophile
Cragfall,Cragfall
Craghead,Craghead
Craiceann's Carapace,Craiceann's Carapace
Craiceann's Chitin,Craiceann's Chitin
Craiceann's Pincers,Craiceann's Pincers
Craiceann's Tracks,Craiceann's Tracks
Crest of Perandus,Crest of Perandus
Crown of Eyes,目の王冠
Crown of the Pale King,ペールキングの王冠
Crown of the Tyrant,Crown of the Tyrant
Crown of Thorns,茨の冠
Crystal Vault,Crystal Vault
Curtain Call,Curtain Call
Dance of the Offered,Dance of the Offered
Daresso's Courage,Daresso's Courage
Daresso's Defiance,Daresso's Defiance
Darkray Vectors,ダークレイ・ベクトル
Death's Door,Death's Door
Death's Oath,Death's Oath
Deerstalker,Deerstalker
Deidbell,ディードベル
Deidbellow,Deidbellow
Demigod's Beacon,Demigod's Beacon
Demigod's Dominance,Demigod's Dominance
Demigod's Stride,Demigod's Stride
Demigod's Touch,Demigod's Touch
Demigod's Triumph,Demigod's Triumph
Demon Stitcher,デーモン・ステッチャー
Dendrobate,Dendrobate
Devoto's Devotion,Devoto's Devotion
Dialla's Malefaction,Dialla's Malefaction
Doedre's Malevolence,Doedre's Malevolence
Doedre's Scorn,Doedre's Scorn
Doedre's Skin,Doedre's Skin
Doedre's Tenure,ドードゥリの才能
Doryani's Delusion,Doryani's Delusion
Doryani's Fist,ドリヤニの拳
Drillneck,ドリルネック
Duskblight,Duskblight
Dusktoe,Dusktoe
Eber's Unification,Eber's Unification
Empire's Grasp,帝国の掴み
Esh's Mirror,Esh's Mirror
Esh's Visage,Esh's Visage
Ezomyte Hold,Ezomyte Hold
Ezomyte Peak,エゾマイトピーク
Facebreaker,Facebreaker
Fairgraves' Tricorne,Fairgraves' Tricorne
Farrul's Bite,Farrul's Bite
Farrul's Chase,Farrul's Chase
Farrul's Fur,Farrul's Fur
Farrul's Pounce,Farrul's Pounce
Fenumus' Shroud,Fenumus' Shroud
Fenumus' Spinnerets,Fenumus' Spinnerets
Fenumus' Toxins,Fenumus' Toxins
Fenumus' Weave,Fenumus' Weave
Flamesight,Flamesight
Flesh and Spirit,Flesh and Spirit
Fox's Fortune,Fox's Fortune
Foxshade,フォックスシェード
Fractal Thoughts,Fractal Thoughts
Frostferno,Frostferno
Galesight,Galesight
Gang's Momentum,Gang's Momentum
Garb of the Ephemeral,Garb of the Ephemeral
Garukhan's Flight,Garukhan's Flight
Geofri's Crest,Geofri's Crest
Geofri's Legacy,Geofri's Legacy
Geofri's Sanctuary,Geofri's Sanctuary
Giantsbane,Giantsbane
Glitterdisc,Glitterdisc
Goldrim,ゴールドリム
Goldwyrm,Goldwyrm
Gorgon's Gaze,Gorgon's Gaze
Great Old One's Ward,Great Old One's Ward
Greed's Embrace,貪欲の抱擁
Greedtrap,Greedtrap
Grip of the Council,Grip of the Council
Gruthkul's Pelt,Gruthkul's Pelt
Haemophilia,Haemophilia
Hale Negator,Hale Negator
Heatshiver,ヒートシヴァー
Heretic's Veil,Heretic's Veil
Honourhome,Honourhome
Hrimburn,Hrimburn
Hrimnor's Resolve,Hrimnor's Resolve
Hrimsorrow,Hrimsorrow
Hyrri's Bite,Hyrri's Bite
Hyrri's Demise,Hyrri's Demise
Hyrri's Ire,ハイリの怒り
Icetomb,アイストゥーム
Incandescent Heart,Incandescent Heart
Indigon,インディゴン
Infernal Mantle,Infernal Mantle
Inpulsa's Broken Heart,Inpulsa's Broken Heart
Invictus Solaris,Invictus Solaris
Inya's Epiphany,Inya's Epiphany
Iron Heart,Iron Heart
Jaws of Agony,Jaws of Agony
Kalisa's Grace,Kalisa's Grace
Kaltenhalt,カルテンハルト
Kaltensoul,Kaltensoul
Kaom's Heart,カオムの心臓
Kaom's Roots,Kaom's Roots
Kingsguard,キングスガード
Kintsugi,Kintsugi
Kitava's Thirst,Kitava's Thirst
Kongming's Stratagem,Kongming's Stratagem
Leer Cast,リアー・キャスト
Leper's Alms,Leper's Alms
Lightbane Raiment,Lightbane Raiment
Lightning Coil,ライトニング・コイル
Light of Lunaris,Light of Lunaris
Lightpoacher,Lightpoacher
Lioneye's Paws,Lioneye's Paws
Lioneye's Remorse,Lioneye's Remorse
Lioneye's Vision,Lioneye's Vision
Lochtonial Caress,ロクトニアルの愛撫
Loreweave,Loreweave
Lycosidae,コモリグモ
Machina Mitts,Machina Mitts
Magna Eclipsis,Magna Eclipsis
Malachai's Awakening,Malachai's Awakening
Malachai's Loop,Malachai's Loop
Malachai's Mark,Malachai's Mark
Malachai's Simula,Malachai's Simula
Malachai's Vision,Malachai's Vision
Maligaro's Lens,Maligaro's Lens
Maligaro's Virtuosity,マリガロの妙技
Maloney's Mechanism,Maloney's Mechanism
Maloney's Nightfall,Maloney's Nightfall
March of the Legion,March of the Legion
Mark of the Red Covenant,Mark of the Red Covenant
Martyr's Crown,Martyr's Crown
Mask of the Spirit Drinker,Mask of the Spirit Drinker
Mask of the Stitched Demon,縫合されし悪魔の仮面
Mask of the Tribunal,Mask of the Tribunal
Matua Tupuna,Matua Tupuna
Maw of Conquest,Maw of Conquest
Meginord's Vise,Meginord's Vise
Memory Vault,Memory Vault
Mind of the Council,評議会の精神
Mindspiral,Mindspiral
Mutewind Pennant,Mutewind Pennant
Mutewind Whispersteps,Mutewind Whispersteps
Nomic's Storm,Nomic's Storm
Null and Void,Null and Void
Nimis,Nimis
Obscurantis,Obscurantis
Offering to the Serpent,Offering to the Serpent
Omeyocan,Omeyocan
Ondar's Clasp,Ondar's Clasp
Victario's Flight,ヴィクタリオの疾走
Oskarm,Oskarm
Perepiteia,Perepiteia
Prism Guardian,プリズム・ガーディアン
Queen of the Forest,森の女王
Rainbowstride,Rainbowstride
Ralakesh's Impatience,Ralakesh's Impatience
Rathpith Globe,ラスピスの球体
Rat's Nest,Rat's Nest
Rearguard,リアガード
Reckless Defence,Reckless Defence
Redblade Banner,レッドブレードの紋章旗
Redblade Tramplers,Redblade Tramplers
Repentance,Repentance
Rigwald's Quills,Rigwald's Quills
Rime Gaze,Rime Gaze
Rise of the Phoenix,フェニックスの復活
Rotting Legion,Rotting Legion
Sadima's Touch,Sadima's Touch
Saemus' Gift,Saemus' Gift
Saffell's Frame,サフェルのフレーム
Saqawal's Flock,Saqawal's Flock
Saqawal's Nest,Saqawal's Nest
Saqawal's Talons,Saqawal's Talons
Saqawal's Winds,Saqawal's Winds
Scold's Bridle,叱責の手綱
Sentari's Answer,Sentari's Answer
Seven-League Step,Seven-League Step
Shackles of the Wretched,哀れな者の手枷
Shadows and Dust,Shadows and Dust
Shadowstitch,Shadowstitch
Shaper's Touch,Shaper's Touch
Shavronne's Gambit,Shavronne's Gambit
Shavronne's Pace,Shavronne's Pace
Shavronne's Wrappings,Shavronne's Wrappings
Shroud of the Lightless,Shroud of the Lightless
Sin Trek,Sin Trek
Skin of the Lords,Skin of the Lords
Skin of the Loyal,忠臣の皮膚
Skirmish,Skirmish
Skullhead,Skullhead
Skyforth,Skyforth
Slavedriver's Hand,Slavedriver's Hand
Slitherpinch,Slitherpinch
Snakebite,スネークバイト
Solaris Lorica,Solaris Lorica
Soul Mantle,魂の外套
Soul Strike,Soul Strike
Southbound,Southbound
Speaker's Wreath,Speaker's Wreath
Sporeguard,Sporeguard
Springleaf,Springleaf
Starkonja's Head,スターコンジャの頭
Steppan Eard,Steppan Eard
Stormcharger,Stormcharger
Storm's Gift,Storm's Gift
Sundance,Sundance
Sunspite,Sunspite
Surgebinders,Surgebinders
Tabula Rasa,タビュラ・ラサ
The Anticipation,The Anticipation
The Baron,The Baron
The Beast Fur Shawl,The Beast Fur Shawl
The Blood Dance,The Blood Dance
The Brass Dome,真鍮のドーム
The Brine Crown,The Brine Crown
The Bringer of Rain,雨をもたらすもの
The Broken Crown,The Broken Crown
The Coming Calamity,迫り来る災難
The Covenant,契約
The Deep One's Hide,The Deep One's Hide
The Devouring Diadem,むさぼり食う王冠
The Embalmer,The Embalmer
The Eternal Apple,The Eternal Apple
The Eternity Shroud,The Eternity Shroud
The Formless Flame,The Formless Flame
The Formless Inferno,The Formless Inferno
The Fracturing Spinner,The Fracturing Spinner
The Gull,The Gull
The Infinite Pursuit,無限の追跡
The Iron Fortress,The Iron Fortress
The Oak,The Oak
The Peregrine,The Peregrine
The Perfect Form,The Perfect Form
The Queen's Hunger,The Queen's Hunger
The Rat Cage,鼠の檻
The Red Trail,The Red Trail
The Restless Ward,The Restless Ward
The Signal Fire,The Signal Fire
The Snowblind Grace,The Snowblind Grace
The Stampede,The Stampede
The Surrender,降参
The Tempest's Binding,The Tempest's Binding
The Three Dragons,三頭のドラゴン
The Unshattered Will,The Unshattered Will
The Vertex,バーテックス
Thirst for Horrors,Thirst for Horrors
Thousand Ribbons,Thousand Ribbons
Thousand Teeth Temu,Thousand Teeth Temu
Three-step Assault,Three-step Assault
Thunderfist,サンダーフィスト
Thundersight,Thundersight
Tinkerskin,Tinkerskin
Titucius' Span,Titucius' Span
Tombfist,Tombfist
Torchoak Step,Torchoak Step
Triad Grip,Triad Grip
Trolltimber Spire,Trolltimber Spire
Tukohama's Fortress,Tukohama's Fortress
Unyielding Flame,Unyielding Flame
Vaal Caress,Vaal Caress
Veil of the Night,夜の帳
Veruso's Battering Rams,ヴェルーソの破城槌
Victario's Charity,Victario's Charity
Victario's Influence,Victario's Influence
Viper's Scales,Viper's Scales
Vis Mortis,ヴィズ・モーティス
Vixen's Entrapment,Vixen's Entrapment
Vix Lunaris,Vix Lunaris
Voidbringer,Voidbringer
Voidfletcher,Voidfletcher
Voidwalker,Voidwalker
Volkuur's Guidance,Volkuur's Guidance
Voll's Protector,ヴォールの保護具
Voll's Vision,Voll's Vision
Wake of Destruction,破滅の軌跡
Wall of Brambles,Wall of Brambles
Wanderlust,ワンダーラスト
Whakatutuki o Matua,Whakatutuki o Matua
Wheel of the Stormsail,Wheel of the Stormsail
Wildwrap,Wildwrap
Windscream,ウィンドスクリーム
Windshriek,Windshriek
Winds of Change,Winds of Change
Wondertrap,ワンダートラップ
Worldcarver,Worldcarver
Wraithlord,Wraithlord
Wreath of Phrecia,Wreath of Phrecia
Wyrmsign,Wyrmsign
Ylfeban's Trickery,Ylfeban's Trickery
Yriel's Fostering,ユリエルの養育
Zahndethus' Cassock,Zahndethus' Cassock
Zeel's Amplifier,Zeel's Amplifier
Atziri's Promise,Atziri's Promise
Blood of the Karui,カルイの血
Bottled Faith,Bottled Faith
Cinderswallow Urn,Cinderswallow Urn
Coralito's Signature,Coralito's Signature
Coruscating Elixir,Coruscating Elixir
Divination Distillate,Divination Distillate
Doedre's Elixir,Doedre's Elixir
Dying Sun,Dying Sun
Forbidden Taste,Forbidden Taste
Kiara's Determination,Kiara's Determination
Lavianga's Spirit,ラヴィアンガの心
Lion's Roar,Lion's Roar
Rotgut,Rotgut
Rumi's Concoction,Rumi's Concoction
Sin's Rebirth,Sin's Rebirth
Soul Catcher,Soul Catcher
Soul Ripper,Soul Ripper
Taste of Hate,Taste of Hate
The Overflowing Chalice,The Overflowing Chalice
The Sorrow of the Divine,The Sorrow of the Divine
The Wise Oak,The Wise Oak
The Writhing Jar,The Writhing Jar
Vessel of Vinktar,Vessel of Vinktar
Witchfire Brew,Witchfire Brew
Zerphi's Last Breath,Zerphi's Last Breath
Anatomical Knowledge,Anatomical Knowledge
Ancient Waystones,Ancient Waystones
Apparitions,Apparitions
To Dust,To Dust
Assassin's Haste,Assassin's Haste
Atziri's Reign,Atziri's Reign
Blood Sacrifice,Blood Sacrifice
Brawn,Brawn
Brittle Barrier,Brittle Barrier
Brutal Restraint,Brutal Restraint
Brute Force Solution,Brute Force Solution
Fortified Legion,補強された軍団
Careful Planning,Careful Planning
Cheap Construction,Cheap Construction
Chill of Corruption,Chill of Corruption
Clear Mind,Clear Mind
Coated Shrapnel,Coated Shrapnel
Cold Steel,Cold Steel
Collateral Damage,Collateral Damage
Combat Focus,Combat Focus
Combustibles,Combustibles
Conqueror's Efficiency,Conqueror's Efficiency
Conqueror's Longevity,Conqueror's Longevity
Conqueror's Potency,Conqueror's Potency
Corrupted Energy,Corrupted Energy
Dead Reckoning,Dead Reckoning
Divide and Conquer,Divide and Conquer
Efficient Training,Efficient Training
Eldritch Knowledge,Eldritch Knowledge
Elegant Hubris,Elegant Hubris
Emperor's Cunning,Emperor's Cunning
Emperor's Mastery,Emperor's Mastery
Emperor's Might,Emperor's Might
Emperor's Wit,Emperor's Wit
Energised Armour,Energised Armour
Energy From Within,Energy From Within
Fertile Mind,Fertile Mind
Fevered Mind,Fevered Mind
Fight for Survival,Fight for Survival
Fireborn,Fireborn
First Snow,First Snow
Fluid Motion,Fluid Motion
Fortress Covenant,Fortress Covenant
Fragile Bloom,Fragile Bloom
Fragility,Fragility
From Dust,From Dust
Frozen Trail,Frozen Trail
Glorious Vanity,Glorious Vanity
Grand Spectrum,グランド・スペクトラム
Growing Agony,Growing Agony
Hair Trigger,Hair Trigger
Hazardous Research,Hazardous Research
Healthy Mind,Healthy Mind
Hidden Potential,Hidden Potential
Hungry Abyss,Hungry Abyss
Inertia,Inertia
Inevitability,避けられぬ運命
Inspired Learning,Inspired Learning
Intuitive Leap,Intuitive Leap
Izaro's Turmoil,Izaro's Turmoil
Lethal Pride,Lethal Pride
Lioneye's Fall,Lioneye's Fall
Malicious Intent,Malicious Intent
Mantra of Flames,Mantra of Flames
Martial Artistry,武芸の技術
Might and Influence,Might and Influence
Might in All Forms,Might in All Forms
Might of the Meek,Might of the Meek
Militant Faith,Militant Faith
Mutated Growth,Mutated Growth
Omen on the Winds,Omen on the Winds
Overwhelming Odds,Overwhelming Odds
Pacifism,Pacifism
Pitch Darkness,Pitch Darkness
Poacher's Aim,Poacher's Aim
Powerlessness,Powerlessness
Primordial Eminence,Primordial Eminence
Primordial Harmony,Primordial Harmony
Primordial Might,Primordial Might
Pugilist,Pugilist
Pure Talent,Pure Talent
Quickening Covenant,Quickening Covenant
Rain of Splinters,Rain of Splinters
Rapid Expansion,Rapid Expansion
Ring of Blades,Ring of Blades
Rolling Flames,Rolling Flames
Sacrificial Harvest,Sacrificial Harvest
Self-Flagellation,Self-Flagellation
Shattered Chains,Shattered Chains
Soul's Wick,Soul's Wick
Spire of Stone,Spire of Stone
Spirited Response,Spirited Response
Spirit Guards,Spirit Guards
Spreading Rot,Spreading Rot
Static Electricity,Static Electricity
Steel Spirit,Steel Spirit
Sudden Ignition,Sudden Ignition
Survival Instincts,Survival Instincts
Survival Secrets,Survival Secrets
Survival Skills,Survival Skills
Tempered Flesh,Tempered Flesh
Tempered Mind,鍛えられた心
Tempered Spirit,Tempered Spirit
The Anima Stone,The Anima Stone
The Blue Dream,The Blue Dream
The Blue Nightmare,The Blue Nightmare
The Golden Rule,The Golden Rule
The Green Dream,The Green Dream
The Green Nightmare,The Green Nightmare
The Long Winter,The Long Winter
The Red Dream,The Red Dream
The Red Nightmare,The Red Nightmare
The Vigil,The Vigil
Transcendent Flesh,Transcendent Flesh
Transcendent Mind,Transcendent Mind
Transcendent Spirit,Transcendent Spirit
Unending Hunger,Unending Hunger
Unnatural Instinct,Unnatural Instinct
Unstable Payload,Unstable Payload
Vaal Sentencing,Vaal Sentencing
Violent Dead,Violent Dead
Volley Fire,Volley Fire
Warlord's Reach,Warlord's Reach
Watcher's Eye,Watcher's Eye
Weight of Sin,Weight of Sin
Weight of the Empire,Weight of the Empire
Wildfire,発火伝染
Winter Burial,Winter Burial
Winter's Bounty,Winter's Bounty
Abberath's Horn,Abberath's Horn
Advancing Fortress,Advancing Fortress
Agnerod East,Agnerod East
Agnerod North,Agnerod North
Agnerod South,Agnerod South
Agnerod West,Agnerod West
Ahn's Might,Ahn's Might
Al Dhih,Al Dhih
Allure,Allure
Amplification Rod,Amplification Rod
Apep's Rage,Apep's Rage
Arakaali's Fang,Arakaali's Fang
Arborix,Arborix
Ashcaller,Ashcaller
Atziri's Disfavour,Atziri's Disfavour
Augyre,Augyre
Aurumvorax,Aurumvorax
Axiom Perpetuum,Axiom Perpetuum
Balefire,Balefire
Beltimber Blade,Beltimber Blade
Bino's Kitchen Knife,Bino's Kitchen Knife
Bitterdream,Bitterdream
Bloodplay,Bloodplay
Bloodseeker,Bloodseeker
Brain Rattler,脳揺らし
Breath of the Council,Breath of the Council
Brightbeak,Brightbeak
Brutus' Lead Sprinkler,Brutus' Lead Sprinkler
Callinellus Malleus,Callinellus Malleus
Cameria's Avarice,Cameria's Avarice
Cameria's Maul,Cameria's Maul
Cane of Unravelling,Cane of Unravelling
Cerberus Limb,Cerberus Limb
Chaber Cairn,Chaber Cairn
Chin Sol,Chin Sol
Chitus' Needle,Chitus' Needle
Chober Chaber,チョーバー・チェバー
Clayshaper,Clayshaper
Cold Iron Point,Cold Iron Point
Corona Solaris,Corona Solaris
Cybil's Paw,Cybil's Paw
Daresso's Passion,ダレッソの熱情
Darkscorn,Darkscorn
Death's Hand,Death's Hand
Death's Harp,死の竪琴
Death's Opus,Death's Opus
Debeon's Dirge,Debeon's Dirge
Disintegrator,Disintegrator
Divinarius,Divinarius
Doomfletch,ドゥームフレッチ
Doomfletch's Prism,Doomfletch's Prism
Doomsower,Doomsower
Doon Cuebiyari,Doon Cuebiyari
Doryani's Catalyst,Doryani's Catalyst
Dreadarc,Dreadarc
Dreadbeak,Dreadbeak
Dreadsurge,Dreadsurge
Dreamfeather,Dreamfeather
Duskdawn,Duskdawn
Dyadus,Dyadus
Dying Breath,Dying Breath
Earendel's Embrace,Earendel's Embrace
Eclipse Solaris,Eclipse Solaris
Edge of Madness,Edge of Madness
Ephemeral Edge,Ephemeral Edge
Essentia Sanguis,エッセンシア・サングイス
Ewar's Mirage,Ewar's Mirage
Fate of the Vaal,Fate of the Vaal
Femurs of the Saints,Femurs of the Saints
Fencoil,Fencoil
Fidelitas' Spike,Fidelitas' Spike
Flesh-Eater,Flesh-Eater
Frostbreath,フロストブレス
Geofri's Baptism,Geofri's Baptism
Geofri's Devotion,Geofri's Devotion
Gorebreaker,Gorebreaker
Goredrill,Goredrill
Grelwood Shank,Grelwood Shank
Hand of Thought and Motion,Hand of Thought and Motion
Hand of Wisdom and Action,知恵と行動の手
Heartbreaker,Heartbreaker
Hegemony's Era,Hegemony's Era
Hezmana's Bloodlust,Hezmana's Bloodlust
Hiltless,Hiltless
Hopeshredder,Hopeshredder
Hrimnor's Dirge,Hrimnor's Dirge
Hrimnor's Hymn,フリムノーの聖歌
Hyaon's Fury,Hyaon's Fury
Ichimonji,Ichimonji
Infractem,Infractem
Innsbury Edge,Innsbury Edge
Iron Commander,Iron Commander
Izaro's Dilemma,Izaro's Dilemma
"Jack, the Axe",斧のジャック
Jorrhast's Blacksteel,Jorrhast's Blacksteel
Kaom's Primacy,Kaom's Primacy
Kingmaker,Kingmaker
Kitava's Feast,Kitava's Feast
Kondo's Pride,Kondo's Pride
Kongor's Undying Rage,Kongor's Undying Rage
Lakishu's Blade,Lakishu's Blade
Last Resort,Last Resort
Lavianga's Wisdom,Lavianga's Wisdom
Lifesprig,ライフスプリッグ
Limbsplit,Limbsplit
Lioneye's Glare,ライオンアイの睥睨
Mark of the Doubting Knight,Mark of the Doubting Knight
Marohi Erqi,マロヒ・エルキ
Martyr of Innocence,Martyr of Innocence
Midnight Bargain,Midnight Bargain
Mightflay,Mightflay
Mirebough,Mirebough
Mjölner,ミョルナー
Mon'tregul's Grasp,Mon'tregul's Grasp
Moonbender's Wing,Moonbender's Wing
Moonsorrow,Moonsorrow
Mortem Morsu,Mortem Morsu
Nebulis,Nebulis
Nebuloch,ネブロック
Ngamahu's Flame,Ngamahu's Flame
Null's Inclination,Null's Inclination
Nuro's Harp,Nuro's Harp
Nycta's Lantern,Nycta's Lantern
Obliteration,Obliteration
Oni-Goroshi,Oni-Goroshi
Ornament of the East,Ornament of the East
Oro's Sacrifice,Oro's Sacrifice
Panquetzaliztli,Panquetzaliztli
Paradoxica,Paradoxica
Pillar of the Caged God,囚われた神の柱
Piscator's Vigil,Piscator's Vigil
